id,time,type,meta
0,0.0,sample,
1,0.0,sample,
2,0.0,sample,
3,0.0,sample,
4,0.0,sample,
5,0.0,sample,
6,0.0,sample,
7,0.0,sample,
8,0.0,sample,
9,0.0,sample,
10,0.3414030796796407,recombination,"{'to_first': [(1.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
11,0.5093602592188384,coalescence,
12,0.5476518701609385,recombination,"{'to_first': [(0.0, 1.0), (2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
13,0.6109296816989059,recombination,"{'to_first': [(0.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
14,0.9936000366749411,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 2.0)]}"
15,1.1104395123641515,recombination,"{'to_first': [(0.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
16,1.4961585198431968,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
17,1.6549683371464174,coalescence,
18,2.0283947148722286,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
19,2.317551778966844,recombination,"{'to_first': [(0.0, 1.0), (2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
20,2.6572418819427717,recombination,"{'to_first': [(1.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
21,2.7201254556814014,coalescence,
22,2.7666292621447846,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 2.0)]}"
23,2.9134981026638207,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 3.0)]}"
24,3.149098245464101,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
25,3.578626781021286,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
26,3.9581151504887626,coalescence,
27,4.1214773365484865,coalescence,
28,4.172963972535769,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 3.0)]}"
29,4.195826969435668,coalescence,
30,4.561789508422923,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
31,5.358281932581089,coalescence,
32,5.456083277496352,coalescence,
33,6.003729420395486,coalescence,
34,7.372230620726306,coalescence,
35,7.929881909687691,coalescence,
36,9.165028718252028,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
37,9.288852874116875,coalescence,
38,9.83116436978033,coalescence,
39,10.016470656853162,coalescence,
40,10.063725269908682,recombination,"{'to_first': [(1.0, 2.0), (2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
41,11.318787610869341,coalescence,
42,11.64371315603699,coalescence,
43,11.960116995621519,coalescence,
44,12.30343541295257,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0), (1.0, 2.0)]}"
45,12.488307144248779,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0), (2.0, 3.0)]}"
46,13.075454984155131,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
47,13.836391105662551,coalescence,
48,14.073345488670697,recombination,"{'to_first': [(1.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
49,14.130901939392565,coalescence,
50,15.294541669115409,coalescence,
51,15.603373484079675,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
52,16.383110178176768,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
53,16.71736390505569,coalescence,
54,16.977714251611445,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
55,17.901673136142882,coalescence,
56,18.662113571875434,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0)]}"
57,18.744072072495122,coalescence,
58,18.855310642769567,coalescence,
59,19.503613363241055,coalescence,
60,20.184140809750897,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
61,20.809825746885966,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0), (1.0, 2.0)]}"
62,21.030173727640797,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
63,21.61579742706201,coalescence,
