id,time,type,meta
0,0.0,sample,
1,0.0,sample,
2,0.0,sample,
3,0.0,sample,
4,0.0,sample,
5,0.0,sample,
6,0.0,sample,
7,0.0,sample,
8,0.0,sample,
9,0.0,sample,
10,0.09296796816163608,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 2.0)]}"
11,0.4623131268576349,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
12,1.6747778970243723,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
13,2.3353063669669445,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
14,2.5748269627210068,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
15,2.7185642479311425,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
16,3.067112617551596,recombination,"{'to_first': [(0.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
17,3.200770833858574,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
18,3.7147506426262074,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
19,3.9088580249236413,recombination,"{'to_first': [(0.0, 1.0), (2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
20,4.09051445030012,coalescence,
21,4.7759842657169,coalescence,
22,4.984078890351068,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 3.0)]}"
23,5.150218311997585,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 3.0)]}"
24,5.33263122371935,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
25,5.391191255568219,coalescence,
26,5.7248724264965665,coalescence,
27,6.394255158947226,coalescence,
28,6.942864897923169,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
29,7.882685638245818,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
30,8.403139563864405,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
31,9.055192467451365,coalescence,
32,9.339855821029705,coalescence,
33,9.399238845713315,coalescence,
34,9.614770114486237,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0)]}"
35,10.136003315409681,coalescence,
36,10.38650257227028,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
37,11.228887244069458,coalescence,
38,11.71940722611436,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
39,11.827424000630055,coalescence,
40,12.613099428312973,coalescence,
41,12.845549990319386,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
42,13.022702733215311,coalescence,
43,13.218836211458132,coalescence,
44,13.833359156098194,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0), (1.0, 2.0)]}"
45,14.461391361088983,coalescence,
46,16.406099798869885,coalescence,
47,17.361711476907658,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
48,18.01867864397676,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
49,18.067538148846516,coalescence,
50,18.29932616712471,coalescence,
51,18.561695097236523,coalescence,
52,19.323876629422504,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 3.0)]}"
53,20.80562796540348,coalescence,
54,22.998069103652647,coalescence,
55,24.132798706965332,coalescence,
56,25.782371801813824,coalescence,
57,26.431726444257297,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
58,27.330423558373255,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
59,28.67304101580254,recombination,"{'to_first': [(1.0, 2.0), (2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
60,28.862063113569977,coalescence,
61,29.157161057436856,coalescence,
62,29.4086579670776,coalescence,
63,30.23642486190912,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0)]}"
64,31.73637465698628,coalescence,
