id,time,type,meta
0,0.0,sample,
1,0.0,sample,
2,0.0,sample,
3,0.0,sample,
4,0.0,sample,
5,0.0,sample,
6,0.0,sample,
7,0.0,sample,
8,0.0,sample,
9,0.0,sample,
10,4.6752098435928025,coalescence,
11,5.826134630378961,coalescence,
12,14.00756221790423,coalescence,
13,23.01909435331052,coalescence,
14,35.28412791166706,coalescence,
15,56.158143752985545,coalescence,
16,70.85231225878134,coalescence,
17,77.28761989263441,coalescence,
18,90.94987206660574,recombination,"{'to_first': [(0.0, 1.0), (2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
19,111.07510379322835,coalescence,
20,120.3762573224,coalescence,
