id,time,type,meta
0,0.0,sample,
1,0.0,sample,
2,0.0,sample,
3,0.0,sample,
4,0.0,sample,
5,0.0,sample,
6,0.0,sample,
7,0.0,sample,
8,0.0,sample,
9,0.0,sample,
10,2.632358898218266,coalescence,
11,4.048013388300664,coalescence,
12,4.58216299153085,coalescence,
13,8.169030278479736,coalescence,
14,16.07867094683462,coalescence,
15,17.229640505582296,coalescence,
16,32.23327817826664,coalescence,
17,48.92032990849131,coalescence,
18,135.69429716593515,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
19,171.8808129892442,coalescence,
20,220.35941849826358,coalescence,
