id,time,type,meta
0,0.0,sample,
1,0.0,sample,
2,0.0,sample,
3,0.0,sample,
4,0.0,sample,
5,0.0,sample,
6,0.0,sample,
7,0.0,sample,
8,0.0,sample,
9,0.0,sample,
10,1.3189291167005364,coalescence,
11,5.514603014599162,coalescence,
12,8.661512003951367,recombination,"{'to_first': [(0.0, 1.0), (2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
13,9.331533510373049,coalescence,
14,13.662232611900624,coalescence,
15,14.790049343124045,coalescence,
16,18.083597812979903,coalescence,
17,35.433981899708385,coalescence,
18,43.3002505642861,coalescence,
19,53.96537345162469,coalescence,
20,73.37761257298818,coalescence,
