id,time,type,meta
0,0.0,sample,
1,0.0,sample,
2,0.0,sample,
3,0.0,sample,
4,0.0,sample,
5,0.0,sample,
6,0.0,sample,
7,0.0,sample,
8,0.0,sample,
9,0.0,sample,
10,0.13742033341707288,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
11,0.6751796477037275,recombination,"{'to_first': [(0.0, 1.0), (2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
12,1.003685902796469,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
13,1.3204962418943735,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 3.0)]}"
14,1.5053522946759832,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 3.0)]}"
15,1.7838136447102018,recombination,"{'to_first': [(0.0, 1.0), (2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
16,1.8209526366190623,coalescence,
17,2.0870834233485103,coalescence,
18,2.3018059090611263,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
19,2.4427746791331257,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 2.0)]}"
20,2.4894671590952813,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
21,2.870458203062396,coalescence,
22,3.1309972931588352,coalescence,
23,3.233720661743716,coalescence,
24,3.7763416637874334,coalescence,
25,4.019079953895588,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0)]}"
26,5.6544138364707965,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0)]}"
27,5.954443126441647,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
28,6.014146902079918,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
29,6.50825209849878,coalescence,
30,7.037292859640771,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
31,7.467782584887553,coalescence,
32,8.174869009219014,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
33,8.928618018598954,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
34,9.833467421956223,coalescence,
35,10.014091834287841,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0), (1.0, 2.0)]}"
36,11.06786753356965,coalescence,
37,11.940338539130884,coalescence,
38,12.445445449355043,coalescence,
39,12.639396966695159,coalescence,
40,13.528258584231514,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
41,13.83088219376843,coalescence,
42,15.254166304033921,coalescence,
43,16.511547001225725,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
44,17.06696496880105,coalescence,
45,17.434005472076723,coalescence,
46,17.786585078108498,coalescence,
47,20.358139449313374,coalescence,
48,22.205440606688036,coalescence,
49,22.47438938680499,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
50,23.52799810031626,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
51,23.552556049572804,coalescence,
52,23.561856510813936,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0)]}"
53,23.899874176568197,recombination,"{'to_first': [(1.0, 2.0), (2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
54,24.799965182864547,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
55,26.519119908117872,coalescence,
56,27.615026484034065,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0), (1.0, 2.0)]}"
57,29.68390019385899,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0)]}"
58,29.713163443622673,coalescence,
59,32.61872130668602,coalescence,
60,33.694454419920646,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0)]}"
61,34.389499397087356,coalescence,
62,34.43309526250537,coalescence,
63,34.55918285403293,coalescence,
64,35.159546624754256,coalescence,
65,35.58218763213704,coalescence,
66,38.512828688140836,coalescence,
