id,time,type,meta
0,0.0,sample,
1,0.0,sample,
2,0.0,sample,
3,0.0,sample,
4,0.0,sample,
5,0.0,sample,
6,0.0,sample,
7,0.0,sample,
8,0.0,sample,
9,0.0,sample,
10,0.27476632337583806,recombination,"{'to_first': [(0.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
11,0.38468650975231633,recombination,"{'to_first': [(0.0, 1.0), (2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
12,0.44042578575512636,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 3.0)]}"
13,0.5467042663296473,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
14,0.6835435449171514,recombination,"{'to_first': [(0.0, 1.0), (2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
15,0.7047164377040431,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
16,0.7166773018732964,coalescence,
17,0.7887111171737147,coalescence,
18,1.0064606880440568,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 3.0)]}"
19,1.0766559033306753,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
20,1.4699479060155027,recombination,"{'to_first': [(0.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
21,1.6139703185330476,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 3.0)]}"
22,1.6437725161513848,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0), (1.0, 2.0)]}"
23,2.540255976576969,coalescence,
24,2.882550827394528,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
25,3.0078745318679685,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
26,3.0381109412447476,coalescence,
27,3.0397250134704015,coalescence,
28,3.086199770511089,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
29,3.09764339290361,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
30,3.4961586831900093,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
31,3.51966387113766,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
32,4.138618005868874,coalescence,
33,4.358263481085407,coalescence,
34,4.481791674477888,coalescence,
35,4.743594410691631,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
36,5.382361049317767,coalescence,
37,5.655538243980157,coalescence,
38,5.794942409984724,coalescence,
39,6.179055858767011,coalescence,
40,6.399523257696277,coalescence,
41,6.5010025146950134,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
42,6.59679324529057,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
43,6.868574865553453,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
44,6.879639923150534,coalescence,
45,7.376596380491985,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 2.0)]}"
46,7.6457041635651395,coalescence,
47,8.25753019478273,coalescence,
48,8.352170665305918,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0)]}"
49,8.535015379372716,coalescence,
50,10.053270245920977,recombination,"{'to_first': [(0.0, 1.0), (2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
51,11.169647432573928,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
52,11.182463192462526,coalescence,
53,11.461729870073512,coalescence,
54,12.281800248747551,coalescence,
55,12.385142308445669,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
56,12.887736542274943,coalescence,
57,13.942765872431494,coalescence,
58,14.91664118795158,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
59,15.370953579083793,coalescence,
60,15.830307924044083,coalescence,
61,17.06681125409113,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0)]}"
62,17.188980677347352,coalescence,
