id,time,type,meta
0,0.0,sample,
1,0.0,sample,
2,0.0,sample,
3,0.0,sample,
4,0.0,sample,
5,0.0,sample,
6,0.0,sample,
7,0.0,sample,
8,0.0,sample,
9,0.0,sample,
10,0.021071323205296318,recombination,"{'to_first': [(0.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
11,0.44311949979344806,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
12,0.5587863011806459,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 2.0)]}"
13,1.1995708531213958,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
14,1.6298931275256452,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
15,1.6594960731701225,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
16,1.6894609498435056,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
17,1.7920998370606462,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 3.0)]}"
18,1.8225386765568035,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 2.0)]}"
19,2.015422638238922,coalescence,
20,2.6332282467824575,coalescence,
21,3.4993524480920133,coalescence,
22,3.510327524682159,coalescence,
23,3.860160355703599,coalescence,
24,4.345047785340499,coalescence,
25,4.428952658839942,coalescence,
26,4.514473982462164,recombination,"{'to_first': [(0.0, 1.0), (1.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
27,4.777027303242695,coalescence,
28,5.025372694398885,recombination,"{'to_first': [(1.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
29,7.077130246545944,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
30,8.267877224168226,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 2.0)]}"
31,8.732389317539283,coalescence,
32,9.474004725640093,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0)]}"
33,10.39845971977607,coalescence,
34,10.47597384097049,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0)]}"
35,10.917839257796853,coalescence,
36,11.813050922928994,coalescence,
37,13.21868425121471,coalescence,
38,15.637038958194958,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
39,16.570726873277643,coalescence,
40,17.262753015029755,coalescence,
41,18.415894364719563,coalescence,
42,19.05690212953574,recombination,"{'to_first': [(0.0, 1.0), (2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
43,19.326566517744386,coalescence,
44,21.91254137508639,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0)]}"
45,22.57603025065284,coalescence,
46,23.253631444466233,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
47,23.904468442428406,coalescence,
48,25.87201115577707,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
49,26.749802864912958,coalescence,
50,27.336098625084436,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
51,28.089769404490394,recombination,"{'to_first': [(1.0, 2.0), (2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
52,28.244844222867236,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
53,28.575311615240874,coalescence,
54,30.829395517504476,coalescence,
55,31.11823999270706,coalescence,
56,31.312968516731125,coalescence,
57,31.577203960006262,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0), (2.0, 3.0)]}"
58,32.001312579330175,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
59,32.11927903586617,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
60,32.16004724925344,coalescence,
61,36.46638103439122,coalescence,
62,37.64431772391005,coalescence,
63,38.356311399309426,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
64,39.689527652135666,coalescence,
65,40.51772114064934,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0)]}"
