id,time,type,meta
0,0.0,sample,
1,0.0,sample,
2,0.0,sample,
3,0.0,sample,
4,0.0,sample,
5,0.0,sample,
6,0.0,sample,
7,0.0,sample,
8,0.0,sample,
9,0.0,sample,
10,0.13425443792286512,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 2.0)]}"
11,0.3513098664146283,recombination,"{'to_first': [(1.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
12,0.5727786565923709,recombination,"{'to_first': [(0.0, 1.0), (2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
13,0.6237301431406043,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 3.0)]}"
14,0.6682030923568456,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 2.0)]}"
15,0.7476911137170098,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
16,0.761604613410671,recombination,"{'to_first': [(0.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
17,0.7948687764907058,coalescence,
18,1.451982996663161,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
19,1.4844648717206932,coalescence,
20,1.6031347249418717,recombination,"{'to_first': [(0.0, 1.0), (2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
21,1.9749551114763086,coalescence,
22,1.9787937351416043,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
23,2.1973359639419185,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
24,2.2478512073673236,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 3.0)]}"
25,2.629394764676815,recombination,"{'to_first': [(1.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
26,2.7741216616653857,coalescence,
27,3.6064345265247386,coalescence,
28,3.667159835659557,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
29,3.8739655002837514,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0), (2.0, 3.0)]}"
30,3.876328647135481,coalescence,
31,4.194389335811447,coalescence,
32,4.479354624397655,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
33,4.951071171161549,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(1.0, 2.0)]}"
34,4.989956079916059,coalescence,
35,5.152831060365857,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 2.0)]}"
36,5.276043183411814,coalescence,
37,6.052137129226484,coalescence,
38,6.119112149578608,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
39,6.172823588408922,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(0.0, 1.0)]}"
40,7.125862972665626,coalescence,
41,7.231929939079717,coalescence,
42,7.258743921497116,recombination,"{'to_first': [(0.0, 1.0)], 'to_second': [(2.0, 3.0)]}"
43,7.9399706706589,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
44,8.1461195144402,coalescence,
45,8.456126153394804,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
46,8.795382795308369,coalescence,
47,8.828810099277806,recombination,"{'to_first': [(0.0, 1.0), (1.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
48,8.840503871646012,coalescence,
49,10.828667754197125,coalescence,
50,10.86348872606427,coalescence,
51,11.165952128416459,coalescence,
52,11.749451374203582,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
53,11.84969523880573,coalescence,
54,12.610252190514775,coalescence,
55,12.804485794483488,recombination,"{'to_first': [(1.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
56,12.841770498215395,coalescence,
57,12.914877997196239,coalescence,
58,12.993471654846836,coalescence,
59,13.126120101107619,recombination,"{'to_first': [(0.0, 1.0), (1.0, 2.0)], 'to_second': [(2.0, 3.0)]}"
60,13.761583096128177,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(0.0, 1.0)]}"
61,13.765956362743067,recombination,"{'to_first': [(2.0, 3.0)], 'to_second': [(1.0, 2.0)]}"
62,14.084778593022579,coalescence,
63,14.105929051287973,coalescence,
